osm_id,highway,eligibility,x,y
8400001,residential,fallback (untagged residential <500m),526552.2882532348,184291.99007602019
8400001,residential,fallback (untagged residential <500m),526548.8849086848,184214.19161117065
8400001,residential,fallback (untagged residential <500m),526544.7294928854,184204.41834109474
8400001,residential,fallback (untagged residential <500m),526541.8184270046,184168.3820934355
8400162,residential,fallback (untagged residential <500m),528419.022664078,183891.09442335216
8400162,residential,fallback (untagged residential <500m),528413.7701330131,183888.33547858067
8400162,residential,fallback (untagged residential <500m),528411.5100903513,183887.1544385152
8400162,residential,fallback (untagged residential <500m),528407.3320519257,183884.7119915039
8400162,residential,fallback (untagged residential <500m),528403.0461478165,183882.14441735862
8400162,residential,fallback (untagged residential <500m),528398.1363130246,183878.18125420052
8400162,residential,fallback (untagged residential <500m),528393.4078073156,183873.63292184763
8400162,residential,fallback (untagged residential <500m),528383.532073846,183861.61026929272
8400162,residential,fallback (untagged residential <500m),528373.9812892228,183849.08398709464
8400162,residential,fallback (untagged residential <500m),528362.8384577893,183833.37951194594
8400162,residential,fallback (untagged residential <500m),528354.4569191737,183820.43772927433
8400162,residential,fallback (untagged residential <500m),528346.6438013153,183807.2432697502
8400162,residential,fallback (untagged residential <500m),528341.1138919604,183795.68664372514
8400162,residential,fallback (untagged residential <500m),528336.0115642005,183782.8611659226
8400162,residential,fallback (untagged residential <500m),528333.4840419877,183774.9635015524
8400162,residential,fallback (untagged residential <500m),528331.1840283216,183764.3787264062
8400162,residential,fallback (untagged residential <500m),528329.9362487658,183756.09056264744
8400165,residential,fallback (untagged residential <500m),528155.7423205213,183961.61166930274
8400165,residential,fallback (untagged residential <500m),528159.8721066463,183967.89168353984
8400166,residential,fallback (untagged residential <500m),528159.6298025305,183959.07257209194
8400166,residential,fallback (untagged residential <500m),528154.6382853641,183951.4688881262
8400166,residential,fallback (untagged residential <500m),528140.4252815085,183929.8232237341
8400167,residential,fallback (untagged residential <500m),528230.6627769638,183920.6734343756
8400167,residential,fallback (untagged residential <500m),528229.4427989181,183918.97349491873
8407161,residential,fallback (untagged residential <500m),529026.6878495157,183045.89235825505
8407161,residential,fallback (untagged residential <500m),529031.5780965472,183041.35414135398
8407161,residential,fallback (untagged residential <500m),529046.4934387907,182983.42457824497
8407161,residential,fallback (untagged residential <500m),529050.1536373573,182966.11404365482
8422309,residential,fallback (untagged residential <500m),527526.3515022888,184957.21820525464
8422309,residential,fallback (untagged residential <500m),527527.125124199,184957.90529136767
8422309,residential,fallback (untagged residential <500m),527622.6314331787,185007.70890053676
8422309,residential,fallback (untagged residential <500m),527629.6982959295,185011.66994372755
8422309,residential,fallback (untagged residential <500m),527634.6379103911,185014.97661895253
8422309,residential,fallback (untagged residential <500m),527639.7564865539,185019.16687169747
8422309,residential,fallback (untagged residential <500m),527643.8890940243,185023.66615898965
8422309,residential,fallback (untagged residential <500m),527647.8561244191,185029.5077126003
8422309,residential,fallback (untagged residential <500m),527654.1760684147,185042.75259319326
8422309,residential,fallback (untagged residential <500m),527658.8271649248,185056.70105075662
8422309,residential,fallback (untagged residential <500m),527661.8603319069,185069.32915669528
8422309,residential,fallback (untagged residential <500m),527663.9616974678,185083.14672478137
8422309,residential,fallback (untagged residential <500m),527665.4677082555,185096.637749378
8422309,residential,fallback (untagged residential <500m),527666.1660245308,185105.5573121562
8422309,residential,fallback (untagged residential <500m),527665.201095928,185121.57889185852
8422309,residential,fallback (untagged residential <500m),527659.7426106248,185140.83682192734
8422309,residential,fallback (untagged residential <500m),527654.3144111418,185159.99537108332
8422309,residential,fallback (untagged residential <500m),527649.106880674,185178.38055022428
8422309,residential,fallback (untagged residential <500m),527643.7853219754,185197.1634558377
8422309,residential,fallback (untagged residential <500m),527638.1543954525,185215.56025084684
8422309,residential,fallback (untagged residential <500m),527632.3127239451,185234.06302617263
8422309,residential,fallback (untagged residential <500m),527629.9634894041,185241.13667346118
8491229,residential,fallback (untagged residential <500m),528843.5339416952,184853.60282269976
9344819,residential,fallback (untagged residential <500m),529433.08375671,183193.89289942192
9344819,residential,fallback (untagged residential <500m),529404.548045988,183174.73837727017
9344819,residential,fallback (untagged residential <500m),529391.2829426858,183165.84325700166
9344819,residential,fallback (untagged residential <500m),529371.4278071892,183152.46278188494
9778586,residential,primary (parking:lane tag),527804.8165118425,184118.19852725143
9778587,residential,primary (parking:lane tag),527882.3977367687,184227.87738297315
9778587,residential,primary (parking:lane tag),527883.012588479,184231.56494547607
9778587,residential,primary (parking:lane tag),527882.8910707589,184232.80816449487
9778587,residential,primary (parking:lane tag),527882.6981128274,184234.6838514745
9778587,residential,primary (parking:lane tag),527882.5685405417,184235.97137761157
9778592,residential,fallback (untagged residential <500m),527337.3894920653,184057.5706798631
9778592,residential,fallback (untagged residential <500m),527340.4268692979,184052.93994887656
9778592,residential,fallback (untagged residential <500m),527348.4783857577,184040.66802513547
9778594,residential,fallback (untagged residential <500m),527952.0968377175,184160.39818550734
9778594,residential,fallback (untagged residential <500m),527971.4092026611,184139.67591241334
9778594,residential,fallback (untagged residential <500m),527986.4663927782,184124.53259353258
9778594,residential,fallback (untagged residential <500m),527988.9560821459,184121.55754682876
9778594,residential,fallback (untagged residential <500m),527991.8900193233,184116.92457455042
9778594,residential,fallback (untagged residential <500m),527992.5957841307,184112.32445130328
9778594,residential,fallback (untagged residential <500m),527992.3315446228,184100.5115048787
9878019,residential,fallback (untagged residential <500m),529286.2871312328,185344.95191276795
9881862,residential,fallback (untagged residential <500m),529056.4284326066,185432.2953612008
9894927,residential,fallback (untagged residential <500m),527996.76805145,184066.8291113861
9894927,residential,fallback (untagged residential <500m),528014.9639967511,184093.982763723
9894927,residential,fallback (untagged residential <500m),528028.7864711516,184114.60562867712
9894927,residential,fallback (untagged residential <500m),528063.7843971656,184091.27482559282
9894927,residential,fallback (untagged residential <500m),528049.8621816178,184070.48243478016
9894929,residential,fallback (untagged residential <500m),527997.2240649273,184118.6502812883
9894929,residential,fallback (untagged residential <500m),528004.3103281073,184128.48761454807
9894929,residential,fallback (untagged residential <500m),528009.851292792,184136.3164271849
9894929,residential,fallback (untagged residential <500m),528022.7473143063,184154.60139965714
9894932,residential,fallback (untagged residential <500m),527884.5438207152,184074.3608382073
9909925,residential,primary (parking:lane tag),527788.5678290424,183995.44279749476
10509353,residential,fallback (untagged residential <500m),525764.1947387956,183493.51709523267
10509353,residential,fallback (untagged residential <500m),525786.0151085085,183518.3373075602
